table_id,proxy_col,direction,thresh_method,binarize_thresh,n_rows,positive_rate,kept,reason,proxy_quality
z_growth_rate_tables_licensed_Colombia_2,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Comoros,deceased,NEGATIVE,otsu,2.916666666666667,198.0,0.8434343434343434,False,concept_cap,
z_growth_rate_tables_licensed_Costa%20Rica,deceased,NEGATIVE,otsu,4.090909090909091,158.0,0.689873417721519,False,concept_cap,
z_growth_rate_tables_licensed_Costa%20Rica_2,deceased,NEGATIVE,otsu,9.75,198.0,0.6868686868686869,False,concept_cap,
z_growth_rate_tables_licensed_Cote%20d'Ivoire,deceased,NEGATIVE,otsu,9.0,158.0,0.7025316455696202,False,concept_cap,
z_growth_rate_tables_licensed_Croatia_1,deceased,NEGATIVE,otsu,39.76470588235294,158.0,0.689873417721519,False,concept_cap,
z_growth_rate_tables_licensed_Croatia_2,deceased,NEGATIVE,otsu,50.47619047619047,198.0,0.5757575757575758,False,concept_cap,
z_growth_rate_tables_licensed_Cuba_1,deceased,NEGATIVE,otsu,36.55952380952381,158.0,0.7025316455696202,False,concept_cap,
z_growth_rate_tables_licensed_Cuba_2,deceased,NEGATIVE,otsu,38.53571428571429,162.0,0.691358024691358,False,concept_cap,
z_growth_rate_tables_licensed_Cuba_3,deceased,NEGATIVE,otsu,40.663043478260875,198.0,0.5707070707070707,False,concept_cap,
z_growth_rate_tables_licensed_Cyprus,deceased,NEGATIVE,otsu,7.3125,158.0,0.569620253164557,False,concept_cap,
z_growth_rate_tables_licensed_Cyprus_1,deceased,NEGATIVE,otsu,8.382352941176471,198.0,0.4595959595959596,False,concept_cap,
z_growth_rate_tables_licensed_Czech%20Republic,deceased,NEGATIVE,otsu,128.46428571428572,158.0,0.6392405063291139,False,concept_cap,
z_growth_rate_tables_licensed_Denmark_1,deceased,NEGATIVE,otsu,247.75974025974028,158.0,0.6392405063291139,False,concept_cap,
z_growth_rate_tables_licensed_Denmark_2,deceased,NEGATIVE,otsu,243.95569620253164,162.0,0.6172839506172839,False,concept_cap,
z_growth_rate_tables_licensed_Diamond%20Princess%20Cruise%20Ship,deceased,NEGATIVE,otsu,4.136363636363637,158.0,0.3670886075949367,False,concept_cap,
z_growth_rate_tables_licensed_Diamond%20Princess%20Cruise%20Ship_1,deceased,NEGATIVE,otsu,6.5,198.0,0.35353535353535354,False,concept_cap,
z_growth_rate_tables_licensed_Djibouti_1,deceased,NEGATIVE,otsu,23.333333333333332,198.0,0.7626262626262627,False,concept_cap,
z_growth_rate_tables_licensed_Dominican%20Republic_1,deceased,NEGATIVE,otsu,200.96153846153845,162.0,0.6666666666666666,False,concept_cap,
z_growth_rate_tables_licensed_Dominican%20Republic_2,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Ecuador_1,deceased,NEGATIVE,otsu,1359.2307692307693,162.0,0.7530864197530864,False,concept_cap,
z_growth_rate_tables_licensed_Ecuador_2,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Egypt_1,deceased,NEGATIVE,otsu,419.375,162.0,0.7592592592592593,False,concept_cap,
z_growth_rate_tables_licensed_Egypt_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_El%20Salvador,deceased,NEGATIVE,otsu,19.485294117647058,158.0,0.8354430379746836,False,concept_cap,
z_growth_rate_tables_licensed_El%20Salvador_1,deceased,NEGATIVE,otsu,19.891891891891895,162.0,0.8148148148148148,False,concept_cap,
z_growth_rate_tables_licensed_El%20Salvador_3,deceased,NEGATIVE,otsu,111.22535211267605,198.0,0.8787878787878788,False,concept_cap,
z_growth_rate_tables_licensed_Equatorial%20Guinea,deceased,NEGATIVE,otsu,4.666666666666666,162.0,0.8209876543209876,False,concept_cap,
z_growth_rate_tables_licensed_Estonia_2,deceased,NEGATIVE,otsu,27.42307692307692,162.0,0.6358024691358025,False,concept_cap,
z_growth_rate_tables_licensed_Eswatini,deceased,NEGATIVE,otsu,1.125,158.0,0.7974683544303798,False,concept_cap,
z_growth_rate_tables_licensed_Eswatini_1,deceased,NEGATIVE,otsu,1.125,162.0,0.7777777777777778,False,concept_cap,
z_growth_rate_tables_licensed_Eswatini_2,deceased,NEGATIVE,otsu,7.21875,198.0,0.8888888888888888,False,concept_cap,
z_growth_rate_tables_licensed_Ethiopia,deceased,NEGATIVE,otsu,7.333333333333333,158.0,0.9430379746835443,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Ethiopia_1,deceased,NEGATIVE,otsu,10.694444444444443,162.0,0.9320987654320988,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Finland_1,deceased,NEGATIVE,otsu,100.33333333333334,158.0,0.7025316455696202,False,concept_cap,
z_growth_rate_tables_licensed_Finland_2,deceased,NEGATIVE,otsu,139.1830985915493,162.0,0.6851851851851852,False,concept_cap,
z_growth_rate_tables_licensed_Finland_4,deceased,NEGATIVE,otsu,149.3486842105263,198.0,0.5707070707070707,False,concept_cap,
z_growth_rate_tables_licensed_France_2,deceased,NEGATIVE,otsu,12378.790322580644,158.0,0.6329113924050633,False,concept_cap,
z_growth_rate_tables_licensed_France_3,deceased,NEGATIVE,otsu,12242.690721649484,162.0,0.6172839506172839,False,concept_cap,
z_growth_rate_tables_licensed_Gabon,deceased,NEGATIVE,otsu,5.90625,158.0,0.7848101265822784,False,concept_cap,
z_growth_rate_tables_licensed_Gabon_1,deceased,NEGATIVE,otsu,5.8235294117647065,162.0,0.7654320987654321,False,concept_cap,
z_growth_rate_tables_licensed_Gabon_3,deceased,NEGATIVE,otsu,17.25,198.0,0.7727272727272727,False,concept_cap,
z_growth_rate_tables_licensed_Gambia,deceased,NEGATIVE,otsu,0.25,158.0,0.5189873417721519,False,concept_cap,
z_growth_rate_tables_licensed_Gambia_1,deceased,NEGATIVE,otsu,0.25,162.0,0.5061728395061729,False,concept_cap,
z_growth_rate_tables_licensed_Gambia_2,deceased,NEGATIVE,otsu,0.375,198.0,0.41414141414141414,False,concept_cap,
z_growth_rate_tables_licensed_Georgia_1,deceased,NEGATIVE,otsu,5.107142857142858,158.0,0.7341772151898734,False,concept_cap,
z_growth_rate_tables_licensed_Georgia_2,deceased,NEGATIVE,otsu,5.107142857142858,162.0,0.7160493827160493,False,concept_cap,
z_growth_rate_tables_licensed_Georgia_3,deceased,NEGATIVE,otsu,6.09375,198.0,0.6111111111111112,False,concept_cap,
z_growth_rate_tables_licensed_Germany_3,deceased,NEGATIVE,otsu,3301.653409090909,158.0,0.6645569620253164,False,concept_cap,
z_growth_rate_tables_licensed_Germany_4,deceased,NEGATIVE,otsu,3757.652173913044,162.0,0.6481481481481481,False,concept_cap,
z_growth_rate_tables_licensed_Ghana,deceased,NEGATIVE,otsu,11.440000000000001,158.0,0.7468354430379747,False,concept_cap,
z_growth_rate_tables_licensed_Ghana_1,deceased,NEGATIVE,otsu,15.692307692307693,162.0,0.7283950617283951,False,concept_cap,
z_growth_rate_tables_licensed_Ghana_3,deceased,NEGATIVE,otsu,58.80769230769231,198.0,0.8484848484848485,False,concept_cap,
z_growth_rate_tables_licensed_GithubData,Deaths,NEGATIVE,otsu,258.3488372093023,105.0,0.5238095238095238,False,concept_cap,
z_growth_rate_tables_licensed_Greece_1,deceased,NEGATIVE,otsu,72.79411764705881,158.0,0.6012658227848101,False,concept_cap,
z_growth_rate_tables_licensed_Greece_2,deceased,NEGATIVE,otsu,71.89285714285714,162.0,0.5864197530864198,False,concept_cap,
z_growth_rate_tables_licensed_Greece_4,deceased,NEGATIVE,otsu,86.72784810126583,198.0,0.5,False,concept_cap,
z_growth_rate_tables_licensed_Guatemala,deceased,NEGATIVE,otsu,70.1219512195122,158.0,0.9367088607594937,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Guatemala_1,deceased,NEGATIVE,otsu,101.82222222222222,162.0,0.9259259259259259,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Guatemala_3,deceased,NEGATIVE,otsu,442.0,198.0,0.8535353535353535,False,concept_cap,
z_growth_rate_tables_licensed_Guinea-Bissau_1,deceased,NEGATIVE,otsu,8.794117647058822,158.0,0.7848101265822784,False,concept_cap,
z_growth_rate_tables_licensed_Guinea-Bissau_2,deceased,NEGATIVE,otsu,10.693548387096774,198.0,0.6363636363636364,False,concept_cap,
z_growth_rate_tables_licensed_Guyana,deceased,NEGATIVE,otsu,4.5,158.0,0.6139240506329114,False,concept_cap,
z_growth_rate_tables_licensed_Haiti,deceased,NEGATIVE,otsu,17.21875,162.0,0.8209876543209876,False,concept_cap,
z_growth_rate_tables_licensed_Haiti_1,deceased,NEGATIVE,otsu,53.080357142857146,198.0,0.803030303030303,False,concept_cap,
z_growth_rate_tables_licensed_Honduras,deceased,NEGATIVE,otsu,82.58928571428572,158.0,0.7848101265822784,False,concept_cap,
z_growth_rate_tables_licensed_Honduras_1,deceased,NEGATIVE,otsu,94.25,162.0,0.7777777777777778,False,concept_cap,
z_growth_rate_tables_licensed_Honduras_3,deceased,NEGATIVE,otsu,285.6578947368421,198.0,0.8131313131313131,False,concept_cap,
z_growth_rate_tables_licensed_Hong%20Kong,deceased,NEGATIVE,otsu,0.375,162.0,0.7777777777777778,False,concept_cap,
z_growth_rate_tables_licensed_Hong%20Kong_1,deceased,NEGATIVE,otsu,0.375,198.0,0.8181818181818182,False,concept_cap,
z_growth_rate_tables_licensed_Hungary_1,deceased,NEGATIVE,otsu,225.10365853658539,162.0,0.6975308641975309,False,concept_cap,
z_growth_rate_tables_licensed_Hungary_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Iceland_1,deceased,NEGATIVE,otsu,4.5,158.0,0.5949367088607594,False,concept_cap,
z_growth_rate_tables_licensed_Iceland_2,deceased,NEGATIVE,otsu,4.5,162.0,0.5802469135802469,False,concept_cap,
z_growth_rate_tables_licensed_Iceland_3,deceased,NEGATIVE,otsu,4.5,198.0,0.47474747474747475,False,concept_cap,
z_growth_rate_tables_licensed_India_4,deceased,NEGATIVE,otsu,2214.0375000000004,158.0,0.8291139240506329,False,concept_cap,
z_growth_rate_tables_licensed_Indonesia_3,deceased,NEGATIVE,otsu,582.6764705882352,158.0,0.6962025316455697,False,concept_cap,
z_growth_rate_tables_licensed_Indonesia_4,deceased,NEGATIVE,otsu,649.3314606741574,162.0,0.7037037037037037,False,concept_cap,
z_growth_rate_tables_licensed_Iran,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Iran_1,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Iran_2,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Iraq_2,deceased,NEGATIVE,otsu,137.6707317073171,162.0,0.8703703703703703,False,concept_cap,
z_growth_rate_tables_licensed_Iraq_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Iraq_4,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Ireland_1,deceased,NEGATIVE,otsu,767.7352941176471,162.0,0.691358024691358,False,concept_cap,
z_growth_rate_tables_licensed_Ireland_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Israel_1,deceased,NEGATIVE,otsu,124.80769230769229,158.0,0.6645569620253164,False,concept_cap,
z_growth_rate_tables_licensed_Israel_3,deceased,NEGATIVE,otsu,122.72388059701493,162.0,0.6419753086419753,False,concept_cap,
z_growth_rate_tables_licensed_Israel_4,deceased,NEGATIVE,otsu,140.53608247422682,198.0,0.5353535353535354,False,concept_cap,
z_growth_rate_tables_licensed_Italy_2,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Italy_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Jamaica,deceased,NEGATIVE,otsu,4.5,158.0,0.6645569620253164,False,concept_cap,
z_growth_rate_tables_licensed_Jamaica_2,deceased,NEGATIVE,otsu,4.5,162.0,0.6481481481481481,False,concept_cap,
z_growth_rate_tables_licensed_Jamaica_3,deceased,NEGATIVE,otsu,4.5,198.0,0.5303030303030303,False,concept_cap,
z_growth_rate_tables_licensed_Japan_2,deceased,NEGATIVE,otsu,367.4651162790698,158.0,0.7341772151898734,False,concept_cap,
z_growth_rate_tables_licensed_Japan_3,deceased,NEGATIVE,otsu,388.48314606741576,162.0,0.7283950617283951,False,concept_cap,
z_growth_rate_tables_licensed_Jordan_1,deceased,NEGATIVE,otsu,2.8125,158.0,0.5569620253164557,False,concept_cap,
z_growth_rate_tables_licensed_Jordan_2,deceased,NEGATIVE,otsu,2.8125,162.0,0.5432098765432098,False,concept_cap,
z_growth_rate_tables_licensed_Jordan_5,deceased,NEGATIVE,otsu,2.7777777777777777,198.0,0.4444444444444444,False,concept_cap,
z_growth_rate_tables_licensed_Kazakhstan,deceased,NEGATIVE,otsu,16.241935483870968,158.0,0.6708860759493671,False,concept_cap,
z_growth_rate_tables_licensed_Kazakhstan_1,deceased,NEGATIVE,otsu,121.52777777777777,198.0,0.8737373737373737,False,concept_cap,
z_growth_rate_tables_licensed_Kenya,deceased,NEGATIVE,otsu,28.012500000000003,158.0,0.8037974683544303,False,concept_cap,
z_growth_rate_tables_licensed_Kenya_2,deceased,NEGATIVE,otsu,31.35227272727273,162.0,0.8024691358024691,False,concept_cap,
z_growth_rate_tables_licensed_Kenya_3,deceased,NEGATIVE,otsu,71.88125,198.0,0.7777777777777778,False,concept_cap,
z_growth_rate_tables_licensed_Kosovo,deceased,NEGATIVE,otsu,11.625,162.0,0.6604938271604939,False,concept_cap,
z_growth_rate_tables_licensed_Kosovo_1,deceased,NEGATIVE,otsu,37.83783783783784,198.0,0.9090909090909091,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Kuwait_3,deceased,NEGATIVE,otsu,97.19827586206895,162.0,0.8395061728395061,False,concept_cap,
z_growth_rate_tables_licensed_Kuwait_4,deceased,NEGATIVE,otsu,156.09574468085106,198.0,0.7323232323232324,False,concept_cap,
z_growth_rate_tables_licensed_Kyrgyzstan,deceased,NEGATIVE,otsu,7.071428571428571,158.0,0.7151898734177216,False,concept_cap,
z_growth_rate_tables_licensed_Kyrgyzstan_1,deceased,NEGATIVE,otsu,6.88235294117647,162.0,0.6790123456790124,False,concept_cap,
z_growth_rate_tables_licensed_Kyrgyzstan_2,deceased,NEGATIVE,otsu,58.82954545454545,198.0,0.9141414141414141,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Latvia_1,deceased,NEGATIVE,otsu,8.55263157894737,158.0,0.7025316455696202,False,concept_cap,
z_growth_rate_tables_licensed_Latvia_2,deceased,NEGATIVE,otsu,12.270833333333334,198.0,0.5909090909090909,False,concept_cap,
z_growth_rate_tables_licensed_Lebanon_2,deceased,NEGATIVE,otsu,11.978260869565219,158.0,0.569620253164557,False,concept_cap,
z_growth_rate_tables_licensed_Lebanon_3,deceased,NEGATIVE,otsu,11.875,162.0,0.5555555555555556,False,concept_cap,
z_growth_rate_tables_licensed_Lesotho_2,deceased,NEGATIVE,otsu,1.125,198.0,0.9747474747474747,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Liberia,deceased,NEGATIVE,otsu,11.977272727272728,162.0,0.7160493827160493,False,concept_cap,
z_growth_rate_tables_licensed_Liberia_1,deceased,NEGATIVE,otsu,15.454545454545453,198.0,0.5959595959595959,False,concept_cap,
z_growth_rate_tables_licensed_Libya_1,deceased,NEGATIVE,otsu,1.25,162.0,0.6975308641975309,False,concept_cap,
z_growth_rate_tables_licensed_Libya_2,deceased,NEGATIVE,otsu,16.185185185185187,198.0,0.8787878787878788,False,concept_cap,
z_growth_rate_tables_licensed_Liechtenstein_1,deceased,NEGATIVE,otsu,0.25,162.0,0.5802469135802469,False,concept_cap,
z_growth_rate_tables_licensed_Liechtenstein_2,deceased,NEGATIVE,otsu,0.3333333333333333,198.0,0.47474747474747475,False,concept_cap,
z_growth_rate_tables_licensed_Lithuania_1,deceased,NEGATIVE,otsu,24.511904761904763,158.0,0.6582278481012658,False,concept_cap,
z_growth_rate_tables_licensed_Lithuania_3,deceased,NEGATIVE,otsu,33.05102040816327,198.0,0.5505050505050505,False,concept_cap,
z_growth_rate_tables_licensed_Luxembourg_2,deceased,NEGATIVE,otsu,45.22222222222223,162.0,0.6049382716049383,False,concept_cap,
z_growth_rate_tables_licensed_Madagascar_1,deceased,NEGATIVE,otsu,16.089285714285715,198.0,0.9040404040404041,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Malawi,deceased,NEGATIVE,otsu,1.2000000000000002,162.0,0.6234567901234568,False,concept_cap,
z_growth_rate_tables_licensed_Malawi_1,deceased,NEGATIVE,otsu,13.8125,198.0,0.9141414141414141,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Malaysia_2,deceased,NEGATIVE,otsu,52.728813559322035,198.0,0.4696969696969697,False,concept_cap,
z_growth_rate_tables_licensed_Maldives,deceased,NEGATIVE,otsu,2.2222222222222223,158.0,0.8037974683544303,False,concept_cap,
z_growth_rate_tables_licensed_Maldives_2,deceased,NEGATIVE,otsu,4.21875,198.0,0.7373737373737373,False,concept_cap,
z_growth_rate_tables_licensed_Mali,deceased,NEGATIVE,otsu,29.0,158.0,0.7911392405063291,False,concept_cap,
z_growth_rate_tables_licensed_Mali_1,deceased,NEGATIVE,otsu,35.0,162.0,0.7962962962962963,False,concept_cap,
z_growth_rate_tables_licensed_Malta,deceased,NEGATIVE,otsu,2.5,162.0,0.6234567901234568,False,concept_cap,
z_growth_rate_tables_licensed_Malta_2,deceased,NEGATIVE,otsu,3.5,198.0,0.5808080808080808,False,concept_cap,
z_growth_rate_tables_licensed_Martinique_1,deceased,NEGATIVE,otsu,0.25,158.0,0.9620253164556962,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Martinique_2,deceased,NEGATIVE,otsu,0.25,198.0,0.9696969696969697,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Mauritania,deceased,NEGATIVE,otsu,14.972222222222223,158.0,0.930379746835443,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Mauritania_2,deceased,NEGATIVE,otsu,60.294117647058826,198.0,0.8080808080808081,False,concept_cap,
z_growth_rate_tables_licensed_Mauritius_1,deceased,NEGATIVE,otsu,2.7777777777777777,158.0,0.5569620253164557,False,concept_cap,
z_growth_rate_tables_licensed_Mauritius_2,deceased,NEGATIVE,otsu,2.7777777777777777,162.0,0.5432098765432098,False,concept_cap,
z_growth_rate_tables_licensed_Mauritius_3,deceased,NEGATIVE,otsu,2.7777777777777777,198.0,0.4444444444444444,False,concept_cap,
z_growth_rate_tables_licensed_Mexico_1,deceased,NEGATIVE,otsu,4137.74375,158.0,0.8417721518987342,False,concept_cap,
z_growth_rate_tables_licensed_Mexico_2,deceased,NEGATIVE,otsu,5027.589285714286,162.0,0.8395061728395061,False,concept_cap,
z_growth_rate_tables_licensed_Mexico_4,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Moldova,deceased,NEGATIVE,otsu,115.85000000000001,158.0,0.759493670886076,False,concept_cap,
z_growth_rate_tables_licensed_Monaco_1,deceased,NEGATIVE,otsu,1.5,158.0,0.6645569620253164,False,concept_cap,
z_growth_rate_tables_licensed_Montenegro_1,deceased,NEGATIVE,otsu,4.05,158.0,0.6772151898734177,False,concept_cap,
z_growth_rate_tables_licensed_Montenegro_2,deceased,NEGATIVE,otsu,4.05,162.0,0.6604938271604939,False,concept_cap,
z_growth_rate_tables_licensed_Montenegro_3,deceased,NEGATIVE,otsu,4.666666666666666,198.0,0.5404040404040404,False,concept_cap,
z_growth_rate_tables_licensed_Morocco_1,deceased,NEGATIVE,otsu,97.89444444444445,198.0,0.5050505050505051,False,concept_cap,
z_growth_rate_tables_licensed_Mozambique,deceased,NEGATIVE,otsu,0.3333333333333333,158.0,0.9177215189873418,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Mozambique_1,deceased,NEGATIVE,otsu,3.1500000000000004,198.0,0.8434343434343434,False,concept_cap,
z_growth_rate_tables_licensed_Myanmar_1,deceased,NEGATIVE,otsu,1.5,162.0,0.6049382716049383,False,concept_cap,
z_growth_rate_tables_licensed_Myanmar_2,deceased,NEGATIVE,otsu,1.5,198.0,0.494949494949495,False,concept_cap,
z_growth_rate_tables_licensed_Namibia_2,deceased,NEGATIVE,otsu,0.3333333333333333,198.0,0.9646464646464646,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Nepal_2,deceased,NEGATIVE,otsu,3.7916666666666665,158.0,0.9177215189873418,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Nepal_3,deceased,NEGATIVE,otsu,4.821428571428571,162.0,0.9135802469135802,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Nepal_4,deceased,NEGATIVE,otsu,14.015625,198.0,0.8080808080808081,False,concept_cap,
z_growth_rate_tables_licensed_New%20Zealand,deceased,NEGATIVE,otsu,8.9375,158.0,0.6582278481012658,False,concept_cap,
z_growth_rate_tables_licensed_New%20Zealand_1,deceased,NEGATIVE,otsu,8.9375,162.0,0.6419753086419753,False,concept_cap,
z_growth_rate_tables_licensed_New%20Zealand_3,deceased,NEGATIVE,otsu,8.9375,198.0,0.5252525252525253,False,concept_cap,
z_growth_rate_tables_licensed_Nicaragua,deceased,NEGATIVE,otsu,17.888888888888886,158.0,0.9240506329113924,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Nicaragua_1,deceased,NEGATIVE,otsu,36.3,198.0,0.7727272727272727,False,concept_cap,
z_growth_rate_tables_licensed_Niger,deceased,NEGATIVE,otsu,26.8125,162.0,0.7098765432098766,False,concept_cap,
z_growth_rate_tables_licensed_Nigeria_2,deceased,NEGATIVE,otsu,118.23809523809524,162.0,0.7962962962962963,False,concept_cap,
z_growth_rate_tables_licensed_Nigeria_3,deceased,NEGATIVE,otsu,283.520202020202,198.0,0.7626262626262627,False,concept_cap,
z_growth_rate_tables_licensed_North%20Macedonia,deceased,NEGATIVE,otsu,57.400000000000006,162.0,0.7098765432098766,False,concept_cap,
z_growth_rate_tables_licensed_North%20Macedonia_1,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Norway_2,deceased,NEGATIVE,otsu,107.34745762711864,162.0,0.6111111111111112,False,concept_cap,
z_growth_rate_tables_licensed_Norway_4,deceased,NEGATIVE,otsu,112.27536231884058,198.0,0.5050505050505051,False,concept_cap,
z_growth_rate_tables_licensed_Oman_1,deceased,NEGATIVE,otsu,21.599999999999998,158.0,0.8670886075949367,False,concept_cap,
z_growth_rate_tables_licensed_Pakistan_2,deceased,NEGATIVE,otsu,692.801204819277,162.0,0.8024691358024691,False,concept_cap,
z_growth_rate_tables_licensed_Pakistan_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Palestine_1,deceased,NEGATIVE,otsu,1.125,158.0,0.6329113924050633,False,concept_cap,
z_growth_rate_tables_licensed_Palestine_2,deceased,NEGATIVE,otsu,15.785714285714285,198.0,0.9393939393939394,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Panama,deceased,NEGATIVE,otsu,145.60897435897436,162.0,0.6975308641975309,False,concept_cap,
z_growth_rate_tables_licensed_Panama_1,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Papua%20New%20Guinea_1,deceased,NEGATIVE,otsu,8.794117647058822,158.0,0.7848101265822784,False,concept_cap,
z_growth_rate_tables_licensed_Papua%20New%20Guinea_2,deceased,NEGATIVE,otsu,8.794117647058822,162.0,0.7654320987654321,False,concept_cap,
z_growth_rate_tables_licensed_Papua%20New%20Guinea_3,deceased,NEGATIVE,otsu,10.693548387096774,198.0,0.6363636363636364,False,concept_cap,
z_growth_rate_tables_licensed_Paraguay,deceased,NEGATIVE,otsu,3.5,158.0,0.6075949367088608,False,concept_cap,
z_growth_rate_tables_licensed_Paraguay_1,deceased,NEGATIVE,otsu,3.5,162.0,0.5925925925925926,False,concept_cap,
z_growth_rate_tables_licensed_Paraguay_2,deceased,NEGATIVE,otsu,6.75,198.0,0.5252525252525253,False,concept_cap,
z_growth_rate_tables_licensed_Peru_1,deceased,NEGATIVE,otsu,1708.875,158.0,0.810126582278481,False,concept_cap,
z_growth_rate_tables_licensed_Peru_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Philippines_2,deceased,NEGATIVE,otsu,389.3571428571429,162.0,0.6666666666666666,False,concept_cap,
z_growth_rate_tables_licensed_Philippines_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Poland_3,deceased,NEGATIVE,otsu,455.75581395348837,162.0,0.7037037037037037,False,concept_cap,
z_growth_rate_tables_licensed_Poland_4,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Portugal_1,deceased,NEGATIVE,otsu,559.4096385542168,158.0,0.6582278481012658,False,concept_cap,
z_growth_rate_tables_licensed_Portugal_2,deceased,NEGATIVE,otsu,593.6379310344828,162.0,0.6481481481481481,False,concept_cap,
z_growth_rate_tables_licensed_Portugal_4,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Qatar_1,deceased,NEGATIVE,otsu,22.323529411764703,162.0,0.8888888888888888,False,concept_cap,
z_growth_rate_tables_licensed_Qatar_2,deceased,NEGATIVE,otsu,57.292307692307695,198.0,0.8080808080808081,False,concept_cap,
z_growth_rate_tables_licensed_Republic%20of%20Congo,deceased,NEGATIVE,otsu,7.615384615384615,158.0,0.7468354430379747,False,concept_cap,
z_growth_rate_tables_licensed_Republic%20of%20Congo_1,deceased,NEGATIVE,otsu,7.7142857142857135,162.0,0.7283950617283951,False,concept_cap,
z_growth_rate_tables_licensed_Republic%20of%20Congo_2,deceased,NEGATIVE,otsu,18.0,198.0,0.7424242424242424,False,concept_cap,
z_growth_rate_tables_licensed_Romania_1,deceased,NEGATIVE,otsu,516.9358974358975,158.0,0.7088607594936709,False,concept_cap,
z_growth_rate_tables_licensed_Romania_2,deceased,NEGATIVE,otsu,539.0243902439024,162.0,0.6975308641975309,False,concept_cap,
z_growth_rate_tables_licensed_Romania_4,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Russia_3,deceased,NEGATIVE,otsu,1892.7905405405404,158.0,0.8227848101265823,False,concept_cap,
z_growth_rate_tables_licensed_Russia_4,deceased,NEGATIVE,otsu,2075.961538461538,162.0,0.8148148148148148,False,concept_cap,
z_growth_rate_tables_licensed_Rwanda,deceased,NEGATIVE,otsu,0.3333333333333333,158.0,0.9493670886075949,False,extreme_pos_rate,
z_growth_rate_tables_licensed_Rwanda_1,deceased,NEGATIVE,otsu,0.3333333333333333,162.0,0.9259259259259259,False,extreme_pos_rate,
z_growth_rate_tables_licensed_San%20Marino,deceased,NEGATIVE,otsu,19.173913043478258,158.0,0.5063291139240507,False,concept_cap,
z_growth_rate_tables_licensed_San%20Marino_1,deceased,NEGATIVE,otsu,19.173913043478258,162.0,0.49382716049382713,False,concept_cap,
z_growth_rate_tables_licensed_San%20Marino_2,deceased,NEGATIVE,otsu,19.173913043478258,198.0,0.40404040404040403,False,concept_cap,
z_growth_rate_tables_licensed_Sao%20Tome%20and%20Principe,deceased,NEGATIVE,otsu,4.199999999999999,158.0,0.810126582278481,False,concept_cap,
z_growth_rate_tables_licensed_Sao%20Tome%20and%20Principe_1,deceased,NEGATIVE,otsu,4.199999999999999,158.0,0.810126582278481,False,duplicate,
z_growth_rate_tables_licensed_Saudi%20Arabia,deceased,NEGATIVE,otsu,208.35616438356163,158.0,0.7974683544303798,False,concept_cap,
z_growth_rate_tables_licensed_Saudi%20Arabia_1,deceased,NEGATIVE,otsu,239.3181818181818,162.0,0.8024691358024691,False,concept_cap,
z_growth_rate_tables_licensed_Saudi%20Arabia_3,deceased,,,,,,False,high_cardinality,
z_growth_rate_tables_licensed_Senegal_1,deceased,NEGATIVE,otsu,16.45,158.0,0.8164556962025317,False,concept_cap,
